image_path,brisque,piqe,niqe,biqi,filename,image_name,MOS,SD,MOS_zscore
koniq10k_512x384\10609356094.jpg,12.55670166015625,34.37323760986328,2.4326867497606095,89.31996437466789,10609356094.jpg,10609356094.jpg,3.47619047619048,0.680712834732799,67.0
koniq10k_512x384\6825162524.jpg,30.97479248046875,30.537561416625977,5.559230664873246,89.08178184504263,6825162524.jpg,6825162524.jpg,2.04672897196262,0.572699294966035,28.0378151260504
koniq10k_512x384\8552550792.jpg,24.80316162109375,22.706707000732422,3.3336032972751917,89.27197350406826,8552550792.jpg,8552550792.jpg,2.71717171717172,0.572149617231404,46.9861111111111
koniq10k_512x384\5847946773.jpg,40.17181396484375,25.377714157104492,6.797616357139045,88.36634751368666,5847946773.jpg,5847946773.jpg,2.60377358490566,0.739101710675986,43.8705357142857
koniq10k_512x384\7189264298.jpg,10.43365478515625,29.843982696533203,2.5739773139477933,89.35322637543477,7189264298.jpg,7189264298.jpg,3.93333333333333,0.559303596287842,79.8256302521008
koniq10k_512x384\10911095273.jpg,16.56317138671875,17.336801528930664,2.9771896409477465,89.49947636435343,10911095273.jpg,10911095273.jpg,3.66355140186916,0.581863065548848,71.3805309734513
koniq10k_512x384\8705060352.jpg,19.28240966796875,52.87413024902344,5.648150212811266,89.30213179011038,8705060352.jpg,8705060352.jpg,2.77981651376147,0.628899658797715,48.7631578947368
koniq10k_512x384\468518360.jpg,29.95623779296875,21.447376251220703,2.4634379776118043,89.62674263076691,468518360.jpg,468518360.jpg,3.35643564356436,0.575919411304074,64.8807339449541
koniq10k_512x384\10721124556.jpg,14.57879638671875,38.16850280761719,3.2848856986185906,88.99667386291533,10721124556.jpg,10721124556.jpg,3.14545454545455,0.67506525184252,58.4579646017699
koniq10k_512x384\7163084628.jpg,9.05792236328125,21.554189682006836,3.343360368411978,89.22106479421846,7163084628.jpg,7163084628.jpg,3.85436893203884,0.512735206482347,81.0176991150443
koniq10k_512x384\6942738260.jpg,27.24725341796875,54.9654426574707,6.567941217456549,89.655475282344,6942738260.jpg,6942738260.jpg,3.36448598130841,0.589091455315854,64.3947368421053
koniq10k_512x384\4905609957.jpg,31.56317138671875,17.28575897216797,2.899970698324024,89.53824571841616,4905609957.jpg,4905609957.jpg,2.74285714285714,0.537597422809103,47.1710526315789
koniq10k_512x384\5990072932.jpg,7.22650146484375,12.162818908691406,3.6381804129913657,89.43056389664768,5990072932.jpg,5990072932.jpg,3.27272727272727,0.486686812414118,61.7820512820513
koniq10k_512x384\8877114673.jpg,43.37982177734375,52.56746292114258,7.591457752541166,88.43850693959038,8877114673.jpg,8877114673.jpg,2.31531531531532,0.555664744934667,36.4679487179487
koniq10k_512x384\5034975248.jpg,16.63775634765625,42.15823745727539,3.725110862232407,88.49562490362763,5034975248.jpg,5034975248.jpg,3.33333333333333,0.736244575373126,64.5408653846154
koniq10k_512x384\6376701103.jpg,14.81829833984375,33.931827545166016,2.455761181577417,89.5622308565917,6376701103.jpg,6376701103.jpg,3.22330097087379,0.576195072410062,60.7948717948718
koniq10k_512x384\6147638271.jpg,19.39544677734375,43.25609588623047,2.8774557475698765,89.07505327030566,6147638271.jpg,6147638271.jpg,3.75238095238095,0.568076247268466,76.5486111111111
koniq10k_512x384\4524543534.jpg,8.96905517578125,47.3900032043457,4.129636868973996,89.24845320252773,4524543534.jpg,4524543534.jpg,3.23584905660377,0.625671247807053,61.8163716814159
koniq10k_512x384\8668692139.jpg,41.50457763671875,43.40654754638672,4.549574215564357,88.78577124007218,8668692139.jpg,8668692139.jpg,2.55445544554455,0.538056642459741,41.725
koniq10k_512x384\8041987489.jpg,49.38372802734375,51.02414321899414,6.376201167139536,88.54777472363176,8041987489.jpg,8041987489.jpg,2.56310679611651,0.775480912302499,43.4181415929204
koniq10k_512x384\7295363820.jpg,35.09930419921875,49.80411911010742,5.48938719555215,89.30147034339942,7295363820.jpg,7295363820.jpg,3.18627450980392,0.951605128158669,60.0441176470588
koniq10k_512x384\4495910719.jpg,49.25506591796875,43.274497985839844,7.974630662178759,88.85586724801195,4495910719.jpg,4495910719.jpg,2.71844660194175,0.677618027171757,45.4661016949153
koniq10k_512x384\5967167167.jpg,14.40313720703125,30.667701721191406,3.176505892472003,89.33582183771799,5967167167.jpg,5967167167.jpg,3.40952380952381,0.566623570867177,65.4934782608696
koniq10k_512x384\5290105717.jpg,24.64031982421875,22.48417091369629,4.903537774321029,89.34848251017095,5290105717.jpg,5290105717.jpg,1.67289719626168,0.595196193031854,17.3513513513514
koniq10k_512x384\4583125138.jpg,13.59075927734375,32.1707649230957,2.7756606419812964,89.47625784257909,4583125138.jpg,4583125138.jpg,3.60377358490566,0.491436093467161,71.1608695652174
koniq10k_512x384\9767373513.jpg,17.90948486328125,52.92055130004883,3.6732577759406273,89.43972362645276,9767373513.jpg,9767373513.jpg,2.3921568627451,0.67716448336183,36.4977064220183
koniq10k_512x384\9034707954.jpg,6.71551513671875,34.512081146240234,3.6894695115805027,89.4271006195014,9034707954.jpg,9034707954.jpg,3.06422018348624,0.642264935495184,57.2302631578947
koniq10k_512x384\7878410170.jpg,18.10101318359375,10.723388671875,3.9305281810390063,89.48378151013301,7878410170.jpg,7878410170.jpg,2.6,0.529876618439831,41.8913043478261
koniq10k_512x384\10241895785.jpg,8.98858642578125,21.104324340820312,3.0006070638055276,89.53228074861434,10241895785.jpg,10241895785.jpg,3.57281553398058,0.6199611269846,67.0736607142857
koniq10k_512x384\1429848565.jpg,30.53021240234375,42.78374099731445,4.300403330168335,89.13009566173328,1429848565.jpg,1429848565.jpg,3.49,0.611258017236881,67.8325688073395
koniq10k_512x384\8250498441.jpg,17.72015380859375,39.91807174682617,3.740201240033915,89.31598904889725,8250498441.jpg,8250498441.jpg,3.20491803278689,0.529127218219362,60.8125
koniq10k_512x384\4456369143.jpg,15.13824462890625,38.39787292480469,3.4457320516076226,89.44830994623163,4456369143.jpg,4456369143.jpg,3.28181818181818,0.637250662617026,62.385593220339
koniq10k_512x384\6864569694.jpg,13.28521728515625,21.441980361938477,2.811874679701451,89.35035219091874,6864569694.jpg,6864569694.jpg,3.37864077669903,0.562147577692258,65.8851351351351
koniq10k_512x384\10265315316.jpg,13.16278076171875,58.2988395690918,4.320232291428817,89.64150280413449,10265315316.jpg,10265315316.jpg,3.31372549019608,0.526155346500202,62.9513888888889
koniq10k_512x384\5667464271.jpg,54.58233642578125,61.87788391113281,7.855514432887715,88.97352096323468,5667464271.jpg,5667464271.jpg,3.71428571428571,0.453920649501602,74.1176470588235
koniq10k_512x384\7822391242.jpg,-0.04840087890625,9.224170684814453,4.046294037607769,89.3119228637932,7822391242.jpg,7822391242.jpg,3.15238095238095,0.661887632529297,60.0441176470588
koniq10k_512x384\4358436337.jpg,10.35614013671875,18.46478271484375,3.723475902385549,89.17033680584727,4358436337.jpg,4358436337.jpg,3.48148148148148,0.61873373074401,64.9201680672269
koniq10k_512x384\5517472829.jpg,35.70294189453125,28.237634658813477,5.192515703523464,87.33123063746835,5517472829.jpg,5517472829.jpg,3.8018018018018,0.519086957504491,75.739406779661
koniq10k_512x384\6419135601.jpg,20.65203857421875,26.648056030273438,3.0788449702205374,89.47484592845015,6419135601.jpg,6419135601.jpg,3.35779816513761,0.585676812974409,63.35625
koniq10k_512x384\8132808180.jpg,13.85577392578125,32.878604888916016,3.408651541090024,89.47835439033477,8132808180.jpg,8132808180.jpg,3.14583333333333,0.648547635172405,57.285046728972
koniq10k_512x384\5354741393.jpg,6.58148193359375,22.89204216003418,2.406710288001854,89.45516171657599,5354741393.jpg,5354741393.jpg,3.18627450980392,0.460958797515768,59.2847222222222
koniq10k_512x384\6543370923.jpg,11.88079833984375,28.722545623779297,2.759724030261643,89.48197875406831,6543370923.jpg,6543370923.jpg,3.33333333333333,0.548891657143786,64.9557522123894
koniq10k_512x384\8214901795.jpg,1.00018310546875,22.080278396606445,2.296860320451014,89.2740337396355,8214901795.jpg,8214901795.jpg,3.42307692307692,0.552000909178717,67.3891509433962
koniq10k_512x384\2952066894.jpg,6.08648681640625,38.60799026489258,4.786206399556642,89.20607527302852,2952066894.jpg,2952066894.jpg,3.56,0.608359277155375,70.2702702702703
koniq10k_512x384\3560022258.jpg,21.36492919921875,19.24586296081543,4.269253189585178,89.4316917874694,3560022258.jpg,3560022258.jpg,2.48484848484848,0.541419833394177,38.7683486238532
koniq10k_512x384\11006895124.jpg,9.52777099609375,26.13751220703125,2.9077017930826923,89.18587749908923,11006895124.jpg,11006895124.jpg,3.38834951456311,0.757097265084732,66.2567567567568
koniq10k_512x384\9351387644.jpg,23.58416748046875,38.03417205810547,5.599511795728272,89.1549915391601,9351387644.jpg,9351387644.jpg,3.9811320754717,0.41360510440508,84.4491150442478
koniq10k_512x384\6142593562.jpg,25.24542236328125,36.59097671508789,3.947930909350538,89.24708990310359,6142593562.jpg,6142593562.jpg,2.96190476190476,0.553377905438143,52.5804347826087
koniq10k_512x384\2300197705.jpg,19.11944580078125,37.67826843261719,4.1092051447022255,89.05031365862271,2300197705.jpg,2300197705.jpg,3.22115384615385,0.723485774166954,59.4736842105263
koniq10k_512x384\4750416133.jpg,9.56549072265625,27.119354248046875,4.56225186349525,88.97023900386539,4750416133.jpg,4750416133.jpg,3.43119266055046,0.643586197816351,65.6016949152542
koniq10k_512x384\120328351.jpg,14.23175048828125,7.515870094299316,4.04191060478258,89.44773361968672,120328351.jpg,120328351.jpg,2.4811320754717,0.589287415935903,39.225
koniq10k_512x384\6431960911.jpg,29.21673583984375,54.38438034057617,3.962814239658464,89.33248012242608,6431960911.jpg,6431960911.jpg,3.08,0.50612411142092,54.8142201834862
koniq10k_512x384\7908624656.jpg,42.00164794921875,45.72719192504883,4.581037915042071,88.74023391732726,7908624656.jpg,7908624656.jpg,3.88235294117647,0.532026159690691,82.1768867924528
koniq10k_512x384\7331539774.jpg,18.15216064453125,36.57300567626953,6.6709405275725935,88.71685145292882,7331539774.jpg,7331539774.jpg,3.72727272727273,0.540286891324829,74.4539473684211
koniq10k_512x384\5449529114.jpg,54.81805419921875,52.879947662353516,6.245124489865127,89.29336695494575,5449529114.jpg,5449529114.jpg,3.71171171171171,0.665888161335703,72.3804347826087
koniq10k_512x384\8608282741.jpg,16.83392333984375,37.77174758911133,3.2883528553372843,89.1623801785223,8608282741.jpg,8608282741.jpg,3.71296296296296,0.58086184639443,75.25
koniq10k_512x384\9553679433.jpg,13.68939208984375,25.231599807739258,2.009548327346713,89.51025520093532,9553679433.jpg,9553679433.jpg,3.55769230769231,0.518154362368228,70.3883928571429
koniq10k_512x384\8212033390.jpg,33.45867919921875,60.10174560546875,5.440078525185248,89.04620991972472,8212033390.jpg,8212033390.jpg,3.6078431372549,0.490642390492787,70.0581896551724
koniq10k_512x384\5700146083.jpg,28.16619873046875,31.69031524658203,3.6256532344258,89.01285470363736,5700146083.jpg,5700146083.jpg,3.7,0.674199862463242,73.0550458715596
koniq10k_512x384\10071864114.jpg,23.85272216796875,31.8084659576416,4.332791826589807,89.40942003217641,10071864114.jpg,10071864114.jpg,3.74107142857143,0.532638100593026,71.9090909090909
koniq10k_512x384\139999071.jpg,-4.31353759765625,14.690690040588379,3.8532798265887713,89.19306871743001,139999071.jpg,139999071.jpg,1.97142857142857,0.642368556700406,25.68125
koniq10k_512x384\5859309993.jpg,26.16766357421875,34.888492584228516,2.827190699743816,89.53739238345378,5859309993.jpg,5859309993.jpg,3.57983193277311,0.528762519494814,71.9358974358974
koniq10k_512x384\226477214.jpg,21.49285888671875,26.286428451538086,5.040788559431425,88.9879666209919,226477214.jpg,226477214.jpg,2.51515151515152,0.612183051916503,38.5756302521008
koniq10k_512x384\4668832694.jpg,7.51495361328125,30.150497436523438,2.9695363262390986,89.34469410363937,4668832694.jpg,4668832694.jpg,3.49056603773585,0.502285879874493,68.121359223301
koniq10k_512x384\7367414528.jpg,-0.55377197265625,20.23859214782715,5.311895953327638,88.83185257021975,7367414528.jpg,7367414528.jpg,2.95238095238095,0.684736788017461,52.4324324324324
koniq10k_512x384\7795515978.jpg,18.67901611328125,37.06674575805664,4.085545129130412,88.98546612755663,7795515978.jpg,7795515978.jpg,3.08849557522124,0.63467542497684,55.0833333333333
koniq10k_512x384\79475896.jpg,72.77728271484375,65.31346893310547,7.362252686232675,89.1859276499884,79475896.jpg,79475896.jpg,2.59047619047619,0.615430401227124,42.86875
koniq10k_512x384\8311563943.jpg,23.82977294921875,34.33905029296875,5.678401120468504,89.284041164147,8311563943.jpg,8311563943.jpg,3.59633027522936,0.563048350911192,70.7905405405405
koniq10k_512x384\1500316824.jpg,23.42938232421875,16.058094024658203,3.6584423163665263,89.29853773074996,1500316824.jpg,1500316824.jpg,3.55769230769231,0.588348405414552,72.0955882352941
koniq10k_512x384\3722476330.jpg,25.09661865234375,43.50601577758789,6.370257799687972,89.55180370263916,3722476330.jpg,3722476330.jpg,3.33018867924528,0.643231397498414,62.5905172413793
koniq10k_512x384\3606644176.jpg,27.54937744140625,37.879329681396484,4.609887213086554,88.37237621603367,3606644176.jpg,3606644176.jpg,3.44247787610619,0.680572934809671,67.275
koniq10k_512x384\11245083256.jpg,4.53973388671875,14.221405982971191,2.9860187146351396,89.52065989996993,11245083256.jpg,11245083256.jpg,3.37614678899083,0.742730084386975,61.775
koniq10k_512x384\8108709244.jpg,26.98931884765625,42.4665641784668,3.04916712019961,89.43272821146176,8108709244.jpg,8108709244.jpg,3.70588235294118,0.555587910790175,71.0114678899083
koniq10k_512x384\8650937010.jpg,9.59613037109375,23.851640701293945,2.564897736863917,89.43611534687119,8650937010.jpg,8650937010.jpg,3.17757009345794,0.546223468543532,60.296875
koniq10k_512x384\2428050358.jpg,18.27777099609375,35.82268524169922,2.1739623978342832,89.32343292624178,2428050358.jpg,2428050358.jpg,3.05755395683453,0.548645026243004,57.4413793103448
koniq10k_512x384\6175384810.jpg,17.55767822265625,34.92321014404297,3.365010707209519,88.1844174970926,6175384810.jpg,6175384810.jpg,3.40196078431373,0.567429568562114,67.0793269230769
koniq10k_512x384\3149433848.jpg,45.00262451171875,31.07023811340332,6.46386951966663,88.71876041851789,3149433848.jpg,3149433848.jpg,1.61538461538462,0.545194225793602,15.4736842105263
koniq10k_512x384\2973164436.jpg,31.31024169921875,30.935726165771484,4.5713524366845775,89.19836475724206,2973164436.jpg,2973164436.jpg,2.26605504587156,0.571583275985521,32.5652173913044
koniq10k_512x384\9406497605.jpg,6.03228759765625,27.756404876708984,2.4324500687999118,89.37167072874931,9406497605.jpg,9406497605.jpg,3.5981308411215,0.529503382213656,74.0088495575221
koniq10k_512x384\31490353.jpg,18.84759521484375,34.57374954223633,2.7588228245060513,88.89599853854857,31490353.jpg,31490353.jpg,3.32038834951456,0.6746617486986,61.8081896551724
koniq10k_512x384\10079711433.jpg,26.75360107421875,54.343223571777344,4.358355496660411,89.14512934387726,10079711433.jpg,10079711433.jpg,3.12878787878788,0.530091494771472,59.0625
koniq10k_512x384\10196228605.jpg,-8.38311767578125,17.553279876708984,40.96652645053176,87.63231566687321,10196228605.jpg,10196228605.jpg,3.33333333333333,0.563699396261691,63.8040540540541
koniq10k_512x384\4278181256.jpg,12.05145263671875,13.257616996765137,3.3036413042825705,89.32431289190463,4278181256.jpg,4278181256.jpg,2.69230769230769,0.608626068135469,45.1913043478261
koniq10k_512x384\8455329161.jpg,6.96429443359375,28.135305404663086,3.7504788521719896,89.14969400596321,8455329161.jpg,8455329161.jpg,3.82352941176471,0.495759537405347,79.6129807692308
koniq10k_512x384\8465545790.jpg,36.82879638671875,23.54924774169922,5.372516318878259,86.91805595543629,8465545790.jpg,8465545790.jpg,3.22018348623853,0.566957411770768,62.4509345794393
koniq10k_512x384\2365109175.jpg,22.86566162109375,36.67649459838867,3.0318158146059937,89.48121259900273,2365109175.jpg,2365109175.jpg,2.85436893203884,0.472950003374549,51.8871681415929
koniq10k_512x384\4953733701.jpg,24.77947998046875,42.90426254272461,3.576953836259274,87.36973238302352,4953733701.jpg,4953733701.jpg,4.08490566037736,0.55408310410386,82.3114406779661
koniq10k_512x384\7265767786.jpg,1.82208251953125,13.094772338867188,3.8290476916343565,89.28719606538385,7265767786.jpg,7265767786.jpg,3.67669172932331,0.530135376942176,76.5845588235294
koniq10k_512x384\1429120335.jpg,14.86419677734375,43.75777816772461,2.9521003438387545,89.25548987429578,1429120335.jpg,1429120335.jpg,3.13084112149533,0.567751476149933,59.5675675675676
koniq10k_512x384\8346245093.jpg,37.65960693359375,32.43402099609375,3.372235061083128,89.14456718267824,8346245093.jpg,8346245093.jpg,2.77669902912621,0.576195072410062,49.7361111111111
koniq10k_512x384\11520125355.jpg,0.03485107421875,25.897920608520508,3.3255717416758355,89.33225377586665,11520125355.jpg,11520125355.jpg,3.47572815533981,0.591519482286928,65.7477678571429
koniq10k_512x384\5125398207.jpg,6.89007568359375,39.11568832397461,4.6465631626902075,87.60349462166973,5125398207.jpg,5125398207.jpg,3.3768115942029,0.543077181953011,67.2989130434783
koniq10k_512x384\7092360919.jpg,34.48480224609375,30.061235427856445,4.971535286779371,89.17289002106887,7092360919.jpg,7092360919.jpg,2.87619047619048,0.599603043290984,50.5
koniq10k_512x384\3839953318.jpg,24.88751220703125,28.963146209716797,3.328442880670944,89.37750605380451,3839953318.jpg,3839953318.jpg,3.09090909090909,0.550986680360738,57.2817796610169
koniq10k_512x384\7057320569.jpg,0.27069091796875,32.17276382446289,4.189833605385503,89.48102532925245,7057320569.jpg,7057320569.jpg,3.51428571428571,0.590213222786179,70.1544117647059
koniq10k_512x384\2477552466.jpg,8.96282958984375,14.232693672180176,5.54486910399139,88.9103244525086,2477552466.jpg,2477552466.jpg,1.87962962962963,0.591490949877323,22.1081081081081
koniq10k_512x384\3026852045.jpg,68.81121826171875,63.543277740478516,10.839375121099938,87.07857578083551,3026852045.jpg,3026852045.jpg,3.62376237623762,0.563053907694722,70.6238317757009
koniq10k_512x384\8268523027.jpg,28.94195556640625,48.342987060546875,4.970985313538105,89.17043074200036,8268523027.jpg,8268523027.jpg,2.66981132075472,0.672191839301104,42.9866071428571
koniq10k_512x384\10883456586.jpg,64.17218017578125,57.9080810546875,8.56615796885906,88.59023733475738,10883456586.jpg,10883456586.jpg,2.09615384615385,0.583248864754567,28.8793103448276
koniq10k_512x384\4373225530.jpg,5.17279052734375,23.90528678894043,2.7446649108533436,89.40215950721348,4373225530.jpg,4373225530.jpg,3.43410852713178,0.570703530197462,68.75
koniq10k_512x384\6892058753.jpg,15.11297607421875,9.389275550842285,3.844718374471847,89.1724202190769,6892058753.jpg,6892058753.jpg,3.60185185185185,0.579071361231418,68.85625
koniq10k_512x384\9442161547.jpg,9.21844482421875,34.724464416503906,2.570052797098089,89.33960459775764,9442161547.jpg,9442161547.jpg,3.72477064220183,0.506834029979198,71.614406779661
koniq10k_512x384\8183741020.jpg,9.85943603515625,29.214017868041992,4.426625193718086,89.3808464812099,8183741020.jpg,8183741020.jpg,3.5047619047619,0.539298146522395,66.6283783783784
koniq10k_512x384\8317893385.jpg,10.45062255859375,38.351924896240234,2.2002254412063778,89.3702087698944,8317893385.jpg,8317893385.jpg,3.7962962962963,0.5071315569563,75.18125
koniq10k_512x384\5912070942.jpg,16.41864013671875,44.135986328125,2.692672024251506,88.81435371279386,5912070942.jpg,5912070942.jpg,3.46153846153846,0.573239422405291,69.2706422018349
koniq10k_512x384\7354160932.jpg,20.07733154296875,47.46056365966797,3.7881173584165744,89.41255305632768,7354160932.jpg,7354160932.jpg,3.42,0.535223921797827,67.8325688073395
koniq10k_512x384\8597381500.jpg,48.25579833984375,65.40937042236328,4.209332500701912,89.29325680842697,8597381500.jpg,8597381500.jpg,3.38738738738739,0.5422373041587,67.756880733945
koniq10k_512x384\7579386834.jpg,40.83026123046875,35.113258361816406,3.483548735203274,89.0161085352227,7579386834.jpg,7579386834.jpg,3.05785123966942,0.567120220370088,56.5826271186441
koniq10k_512x384\4289036535.jpg,39.62030029296875,34.54220199584961,5.512832723479733,88.87435444226709,4289036535.jpg,4289036535.jpg,2.2970297029703,0.609008283284317,33.2699115044248
koniq10k_512x384\4265829347.jpg,10.41864013671875,37.36695861816406,2.5489260594400673,89.3288218948453,4265829347.jpg,4265829347.jpg,3.68316831683168,0.508540914171258,75.6183035714286
koniq10k_512x384\6968409021.jpg,24.67889404296875,41.10417938232422,3.183835663494859,89.34861505277613,6968409021.jpg,6968409021.jpg,3.10091743119266,0.651848569787555,56.6701680672269
koniq10k_512x384\11522920033.jpg,14.66229248046875,32.301517486572266,4.121542704030743,88.91006615530515,11522920033.jpg,11522920033.jpg,3.14423076923077,0.614047043369844,57.3275862068966
koniq10k_512x384\8652814108.jpg,6.09552001953125,41.16060256958008,3.5533264043174464,88.61804645883323,8652814108.jpg,8652814108.jpg,2.53465346534653,0.57557547612183,40.9
koniq10k_512x384\4591422965.jpg,5.54168701171875,43.222476959228516,3.767608617777429,89.10810305889878,4591422965.jpg,4591422965.jpg,3.70873786407767,0.553616770564526,76.4391891891892
koniq10k_512x384\6079223986.jpg,21.94378662109375,31.145404815673828,5.804980108492549,88.96118224321408,6079223986.jpg,6079223986.jpg,3.33333333333333,0.529503382213656,63.364406779661
koniq10k_512x384\6788897458.jpg,15.61126708984375,27.99079704284668,3.5852923673538863,89.49494517501785,6788897458.jpg,6788897458.jpg,3.45985401459854,0.528797172004346,69.5384615384615
koniq10k_512x384\8257779790.jpg,5.98773193359375,14.597609519958496,3.3902977019466487,89.13752208421525,8257779790.jpg,8257779790.jpg,1.86915887850467,0.550884574245936,22.9533898305085
koniq10k_512x384\9108357145.jpg,29.56756591796875,45.24539566040039,4.601485027843915,88.9053011367719,9108357145.jpg,9108357145.jpg,2.64705882352941,0.607658365839589,45.5945945945946
koniq10k_512x384\8021456503.jpg,18.44598388671875,33.79710006713867,4.133777932885814,89.23381189938253,8021456503.jpg,8021456503.jpg,3.69724770642202,0.50008494011783,72.7542016806723
koniq10k_512x384\10762659033.jpg,24.69622802734375,32.57133483886719,5.631796538832789,88.37873055985558,10762659033.jpg,10762659033.jpg,2.58,0.638495706858525,42.25
koniq10k_512x384\3130211082.jpg,-4.59796142578125,23.957347869873047,2.845526019280003,89.10507584966655,3130211082.jpg,3130211082.jpg,3.87254901960784,0.520311571307667,76.7697368421053
koniq10k_512x384\8377051997.jpg,9.33831787109375,9.822284698486328,4.622781411539386,89.33370499281014,8377051997.jpg,8377051997.jpg,2.70192307692308,0.589220444222254,45.0491071428571
koniq10k_512x384\4525459727.jpg,10.72833251953125,39.74043655395508,4.102153303490267,89.13289179553264,4525459727.jpg,4525459727.jpg,3.73584905660377,0.539874532027984,76.6
koniq10k_512x384\8502191647.jpg,15.84112548828125,29.65105438232422,2.310801443208491,89.42589546194915,8502191647.jpg,8502191647.jpg,3.49038461538462,0.502328409725477,70.8551401869159
koniq10k_512x384\8003457683.jpg,14.32781982421875,45.1229133605957,5.488489530084162,88.3587117849332,8003457683.jpg,8003457683.jpg,3.03076923076923,0.497099518033221,56.4763779527559
koniq10k_512x384\3465087333.jpg,33.69573974609375,26.90066909790039,8.568317168406027,89.15535853181974,3465087333.jpg,3465087333.jpg,2.34615384615385,0.553352198616052,35.8491379310345
koniq10k_512x384\2421141390.jpg,28.00628662109375,8.65241813659668,3.6553152376351457,89.53977914534923,2421141390.jpg,2421141390.jpg,2.2970297029703,0.625212835048123,34.3716216216216
koniq10k_512x384\11406584295.jpg,17.94464111328125,33.5656623840332,2.6626254041344897,89.48954159664243,11406584295.jpg,11406584295.jpg,3.12380952380952,0.549391938265845,55.3310810810811
koniq10k_512x384\7175697564.jpg,31.75421142578125,46.85783767700195,4.7066002238412175,89.1216352097986,7175697564.jpg,7175697564.jpg,3.63063063063063,0.601935181166513,71.125
koniq10k_512x384\8950318830.jpg,35.83343505859375,45.55122375488281,5.420378033505976,86.76236592039079,8950318830.jpg,8950318830.jpg,3.95049504950495,0.589512300529215,80.3783783783784
koniq10k_512x384\11408443745.jpg,11.08905029296875,34.361968994140625,4.519967780979059,89.36986762759605,11408443745.jpg,11408443745.jpg,3.31,0.563090318750649,63.475
koniq10k_512x384\7445811974.jpg,73.94842529296875,57.32695388793945,8.982158521995594,87.36294714357874,7445811974.jpg,7445811974.jpg,3.63716814159292,0.598539097998721,71.3676470588235
koniq10k_512x384\8939389375.jpg,44.36639404296875,45.17036819458008,6.449452260452458,86.5573805425313,8939389375.jpg,8939389375.jpg,4.1,0.487457361108726,80.3375
koniq10k_512x384\4975773859.jpg,61.03216552734375,58.14881134033203,13.667114243911584,85.66254406505152,4975773859.jpg,4975773859.jpg,3.92523364485981,0.561348352805072,78.1964285714286
koniq10k_512x384\7391355184.jpg,11.61761474609375,27.0305118560791,2.4986904420943095,89.39744324363153,7391355184.jpg,7391355184.jpg,3.82882882882883,0.464638155868215,77.5064102564103
koniq10k_512x384\7913897946.jpg,13.72650146484375,13.908062934875488,3.042801573334564,89.44635099855236,7913897946.jpg,7913897946.jpg,3.16822429906542,0.574390264219721,59.9802631578947
koniq10k_512x384\5602472061.jpg,23.84747314453125,14.59817886352539,2.9915370291451815,89.51992605419386,5602472061.jpg,5602472061.jpg,3.31730769230769,0.595524131992075,60.8310810810811
